Fecha,Estado,Ventas
2024-01-01,Veracruz,6741.62
2024-01-01,Veracruz,0.0
2024-01-01,Veracruz,7203.389999999999
2024-01-01,Veracruz,0.2
2024-01-01,Veracruz,10793.259999999998
2024-01-01,Veracruz,194604.64
2024-01-01,Yucatan,0.0
2024-01-01,Yucatan,0.0
2024-01-01,Yucatan,606856.46
2024-01-01,Yucatan,1788.81
2024-01-01,Yucatan,0.0
2024-01-01,Yucatan,1788.81
2024-01-01,Yucatan,30582.11
2024-01-01,Yucatan,0.0
2024-01-01,Yucatan,1788.81
2024-01-01,Yucatan,1788.81
2024-01-01,Zacatecas,1788.81
2024-01-01,Zacatecas,0.0
2024-01-01,Zacatecas,17878.05
2024-01-01,Zacatecas,0.0
2024-01-01,Zacatecas,791.0
2024-01-01,Zacatecas,0.4
2024-01-01,Zacatecas,3820.0
2024-01-01,Zacatecas,1788.81
2024-01-01,Zacatecas,61147.18
2024-02-01,Aguascalientes,12000.0
2024-02-01,Baja California,7212.2
2024-02-01,Baja California,0.0
2024-02-01,Baja California,0.0
2024-02-01,Baja California,183216.59
2024-02-01,Baja California Sur,16209.14
2024-02-01,Baja California Sur,7212.2
2024-02-01,Campeche,97322.0
2024-02-01,Chiapas,152869.0
2024-02-01,Chiapas,6074.7
2024-02-01,Chihuahua,6000.0
2024-02-01,Chihuahua,0.0
2024-02-01,Chihuahua,1395667.88
2024-02-01,Coahuila,8628.44
2024-02-01,Coahuila,29625.85
2024-02-01,Coahuila,161311.38
2024-02-01,Colima,103683.53
2024-02-01,Durango,408611.89
2024-02-01,Durango,6000.0
2024-02-01,Guanajuato,41428.73
2024-02-01,Guanajuato,331554.71
2024-02-01,Guanajuato,674490.63
2024-02-01,Guanajuato,773.67
2024-02-01,Guanajuato,1846.14
2024-02-01,Guanajuato,4615.35
2024-02-01,Guanajuato,0.0
2024-02-01,Guerrero,5538.42
2024-02-01,Hidalgo,1784.74
2024-02-01,Hidalgo,4343.15
2024-02-01,Jalisco,1414.51
2024-02-01,Jalisco,0.0
2024-02-01,Jalisco,38701.92
2024-02-01,Jalisco,1178113.67
2024-02-01,Jalisco,13846.05
2024-02-01,Jalisco,0.0
2024-02-01,Jalisco,34904.3
2024-02-01,Jalisco,4615.35
2024-02-01,Jalisco,2769.21
2024-02-01,Jalisco,13846.05
2024-02-01,Jalisco,967240.19
2024-02-01,Mexico City,4610291.97
2024-02-01,Mexico City,0.0
2024-02-01,Mexico City,198968.67
2024-02-01,Mexico City,14856.71
2024-02-01,Mexico City,770123.85
2024-02-01,Mexico City,313781.93
2024-02-01,Mexico City,0.0
2024-02-01,Mexico City,7212.2
2024-02-01,Mexico City,59410.42
2024-02-01,Mexico City,741719.13
2024-02-01,Mexico City,1277497.26
2024-02-01,Mexico State,9284.04
2024-02-01,Mexico State,18000.0
2024-02-01,Mexico State,8653.66
2024-02-01,Mexico State,0.0
2024-02-01,Mexico State,158651.84
2024-02-01,Mexico State,37248.8
2024-02-01,Mexico State,15000.0
2024-02-01,Mexico State,4424.68
2024-02-01,Mexico State,4816.4
2024-02-01,Mexico State,44461.0
2024-02-01,Mexico State,0.0
2024-02-01,Mexico State,297779.76
2024-02-01,Mexico State,1547.34
2024-02-01,Mexico State,1658720.6
2024-02-01,Michoacan,923.07
2024-02-01,Michoacan,85434.75
2024-02-01,Michoacan,6230.53
2024-02-01,Michoacan,14592.24
2024-02-01,Michoacan,0.0
2024-02-01,Michoacan,45409.0
2024-02-01,Morelos,121198.35
2024-02-01,Nayarit,1846.14
2024-02-01,Nayarit,38196.58
2024-02-01,Nuevo Leon,0.0
2024-02-01,Nuevo Leon,2400.93
2024-02-01,Nuevo Leon,8998.73
2024-02-01,Nuevo Leon,7819.44
2024-02-01,Nuevo Leon,2512654.13
2024-02-01,Nuevo Leon,1843991.46
2024-02-01,Nuevo Leon,920481.5
2024-02-01,Oaxaca,0.0
2024-02-01,Puebla,152611.59
2024-02-01,Puebla,0.0
2024-02-01,Puebla,145342.57
2024-02-01,Queretaro,22441.5
2024-02-01,Queretaro,86583.86
2024-02-01,Quintana Roo,54686.02
2024-02-01,Quintana Roo,19003.55
2024-02-01,San Luis Potosi,14424.4
2024-02-01,San Luis Potosi,320726.78
2024-02-01,Sinaloa,33817.63
2024-02-01,Sonora,3416.44
2024-02-01,Sonora,3692.28
2024-02-01,Tamaulipas,0.0
2024-02-01,Tamaulipas,7880.44
2024-02-01,Tamaulipas,7212.2
2024-02-01,Tamaulipas,0.0
2024-02-01,Tlaxcala,2688.44
2024-02-01,Veracruz,1784.74
2024-02-01,Veracruz,40467.63
2024-02-01,Veracruz,43273.2
2024-02-01,Veracruz,255527.25
2024-02-01,Yucatan,36061.0
2024-02-01,Yucatan,122607.4
2024-02-01,Zacatecas,342594.55
2024-02-01,Baja California,4424.68
2024-02-01,Baja California,301733.37
2024-02-01,Chihuahua,22261.89
2024-02-01,Coahuila,101302.93
2024-02-01,Coahuila,0.0
2024-02-01,Jalisco,95356.35
2024-02-01,Jalisco,0.0
2024-02-01,Jalisco,51813.98
2024-02-01,Mexico City,63000.0
2024-02-01,Mexico City,2693085.35
2024-02-01,Mexico City,1142920.2
2024-02-01,Mexico City,96884.58
2024-02-01,Mexico City,129819.6
2024-02-01,Mexico City,1547.34
2024-02-01,Mexico City,624734.36
2024-02-01,Mexico City,699498.0
2024-02-01,Mexico State,2094.34
2024-02-01,Mexico State,234353.8
2024-02-01,Mexico State,640696.14
2024-02-01,Mexico State,1623.72
2024-02-01,Nuevo Leon,278792.59
2024-02-01,Nuevo Leon,28848.8
2024-02-01,Nuevo Leon,68273.42
2024-02-01,Nuevo Leon,0.0
2024-02-01,Puebla,6800.0
2024-02-01,Puebla,0.0
2024-02-01,Queretaro,112049.8
2024-02-01,San Luis Potosi,18092.2
2024-02-01,Sinaloa,1784.74
2024-02-01,Sonora,0.0
2024-02-01,Tamaulipas,1784.74
2024-02-01,Veracruz,773.67
2024-02-01,Veracruz,18000.0
2024-02-01,Aguascalientes,1079129.67
2024-02-01,Aguascalientes,16458.77
2024-02-01,Baja California,46661.81
2024-02-01,Baja California,566992.68
2024-02-01,Baja California,1784.74
2024-02-01,Baja California,18819.08
2024-02-01,Baja California,2688.44
2024-02-01,Baja California,0.0
2024-02-01,Baja California,999388.96
2024-02-01,Baja California Sur,71885.57
2024-02-01,Campeche,8059.05
2024-02-01,Campeche,40326.6
2024-02-01,Chiapas,0.0
2024-02-01,Chiapas,139913.57
2024-02-01,Chiapas,845844.86
2024-02-01,Chihuahua,648452.94
2024-02-01,Chihuahua,0.0
2024-02-01,Chihuahua,24507.52
2024-02-01,Chihuahua,531072.73
2024-02-01,Coahuila,32218.05
2024-02-01,Coahuila,0.0
2024-02-01,Coahuila,42017.16
2024-02-01,Coahuila,51318.18
2024-02-01,Coahuila,8065.32
2024-02-01,Coahuila,526700.67
2024-02-01,Coahuila,540059.65
2024-02-01,Colima,67412.53
2024-02-01,Colima,0.0
2024-02-01,Colima,3000.0
2024-02-01,Durango,2688.44
2024-02-01,Durango,303087.74
2024-02-01,Durango,446104.2
2024-02-01,Guanajuato,2688.44
2024-02-01,Guanajuato,169230.36
2024-02-01,Guanajuato,0.0
2024-02-01,Guanajuato,189602.05
2024-02-01,Guanajuato,1323.02
2024-02-01,Guanajuato,1283950.67
2024-02-01,Guanajuato,5376.88
2024-02-01,Guanajuato,2423.71
2024-02-01,Guanajuato,5376.88
2024-02-01,Guanajuato,7589.22
2024-02-01,Guanajuato,45066.23
2024-02-01,Guanajuato,1784.74
2024-02-01,Guerrero,117417.85
2024-02-01,Guerrero,54952.47
2024-02-01,Guerrero,1846.14
2024-02-01,Hidalgo,1323.02
2024-02-01,Hidalgo,5376.88
2024-02-01,Hidalgo,225367.94
2024-02-01,Hidalgo,22163.34
2024-02-01,Hidalgo,0.0
2024-02-01,Hidalgo,0.0
2024-02-01,Jalisco,2542.0
2024-02-01,Jalisco,1459.52
2024-02-01,Jalisco,15612.2
2024-02-01,Jalisco,7212.2
2024-02-01,Jalisco,25418.28
2024-02-01,Jalisco,4157218.51
2024-02-01,Jalisco,5376.88
2024-02-01,Jalisco,87482.08
2024-02-01,Jalisco,79569.52
2024-02-01,Jalisco,7720.72
2024-02-01,Jalisco,106728.35
2024-02-01,Jalisco,4060.55
2024-02-01,Jalisco,39473.48
2024-02-01,Jalisco,724076.94
2024-02-01,Jalisco,1204.1
2024-02-01,Mexico City,949409.93
2024-02-01,Mexico City,131636.56
2024-02-01,Mexico City,3807620.71
2024-02-01,Mexico City,18424011.15
2024-02-01,Mexico City,276900.64
2024-02-01,Mexico City,3335814.07
2024-02-01,Mexico City,252896.89
2024-02-01,Mexico City,612703.58
2024-02-01,Mexico City,158117.24
2024-02-01,Mexico City,436486.32
2024-02-01,Mexico City,1505032.93
2024-02-01,Mexico City,15000.0
2024-02-01,Mexico City,890871.35
2024-02-01,Mexico City,124354.49
2024-02-01,Mexico City,34462.34
2024-02-01,Mexico State,539886.62
2024-02-01,Mexico State,0.0
2024-02-01,Mexico State,21702.02
2024-02-01,Mexico State,58853.31
2024-02-01,Mexico State,0.0
2024-02-01,Mexico State,50166.6
2024-02-01,Mexico State,25122.22
2024-02-01,Mexico State,506674.14
2024-02-01,Mexico State,16130.64
2024-02-01,Mexico State,36907.52
2024-02-01,Mexico State,229825.17
2024-02-01,Mexico State,31365.03
2024-02-01,Mexico State,411032.63
2024-02-01,Mexico State,1323.02
2024-02-01,Mexico State,2212.34
2024-02-01,Mexico State,2798138.1
2024-02-01,Mexico State,741531.54
2024-02-01,Mexico State,0.0
2024-02-01,Mexico State,561565.01
2024-02-01,Mexico State,21507.52
2024-02-01,Mexico State,0.0
2024-02-01,Michoacan,809254.58
2024-02-01,Michoacan,21000.0
2024-02-01,Michoacan,74474.79
2024-02-01,Michoacan,14643.03
2024-02-01,Michoacan,31135.13
2024-02-01,Morelos,28727.37
2024-02-01,Morelos,876158.34
2024-02-01,Morelos,33000.0
2024-02-01,Morelos,0.0
2024-02-01,Morelos,0.0
2024-02-01,Morelos,3775.45
2024-02-01,Nayarit,8781.27
2024-02-01,Nayarit,169285.65
2024-02-01,Nuevo Leon,11483.66
2024-02-01,Nuevo Leon,61409.41
2024-02-01,Nuevo Leon,0.0
2024-02-01,Nuevo Leon,43028.24
2024-02-01,Nuevo Leon,0.0
2024-02-01,Nuevo Leon,17593.64
2024-02-01,Nuevo Leon,65856.66
2024-02-01,Nuevo Leon,214126.96
2024-02-01,Nuevo Leon,10660.27
2024-02-01,Nuevo Leon,65025.85
2024-02-01,Nuevo Leon,3250169.54
2024-02-01,Nuevo Leon,133740.01
2024-02-01,Nuevo Leon,4539.84
2024-02-01,Nuevo Leon,301526.43
2024-02-01,Nuevo Leon,436356.01
2024-02-01,Nuevo Leon,26040.37
2024-02-01,Oaxaca,882515.36
2024-02-01,Oaxaca,923.07
2024-02-01,Puebla,364636.87
2024-02-01,Puebla,1423588.2
2024-02-01,Puebla,3000.0
2024-02-01,Puebla,2532080.26
2024-02-01,Puebla,32711.55
2024-02-01,Puebla,34158.56
2024-02-01,Puebla,773.67
2024-02-01,Queretaro,952.47
2024-02-01,Queretaro,34949.72
2024-02-01,Queretaro,923.07
2024-02-01,Queretaro,2966328.36
2024-02-01,Queretaro,18011.58
2024-02-01,Queretaro,95696.06
2024-02-01,Quintana Roo,1630102.56
2024-02-01,Quintana Roo,88246.27
2024-02-01,San Luis Potosi,10962.83
2024-02-01,San Luis Potosi,1942195.62
2024-02-01,San Luis Potosi,28337.73
2024-02-01,Sinaloa,986263.34
2024-02-01,Sinaloa,0.0
2024-02-01,Sinaloa,42212.54
2024-02-01,Sinaloa,478530.98
2024-02-01,Sonora,121695.25
2024-02-01,Sonora,30981.0
2024-02-01,Sonora,659193.97
2024-02-01,Sonora,26884.4
2024-02-01,Sonora,26884.4
2024-02-01,Sonora,27000.0
2024-02-01,Sonora,44757.37
2024-02-01,Tabasco,0.0
2024-02-01,Tabasco,3094.68
2024-02-01,Tabasco,504108.43
2024-02-01,Tamaulipas,14012.2
2024-02-01,Tamaulipas,21313.99
2024-02-01,Tamaulipas,8494.25
2024-02-01,Tamaulipas,136788.05
2024-02-01,Tamaulipas,1698.85
2024-02-01,Tamaulipas,14642.25
2024-02-01,Tamaulipas,115402.39
2024-02-01,Tamaulipas,0.0
2024-02-01,Tamaulipas,7212.2
2024-02-01,Tamaulipas,486051.13
2024-02-01,Tlaxcala,54020.36
2024-02-01,Tlaxcala,0.0
2024-02-01,Tlaxcala,20545.15
2024-02-01,Veracruz,90711.08
2024-02-01,Veracruz,7755.48
2024-02-01,Veracruz,99178.87
2024-02-01,Veracruz,194459.87
2024-02-01,Veracruz,773.67
2024-02-01,Veracruz,12000.0
2024-02-01,Veracruz,78216.32
2024-02-01,Veracruz,8316.88
2024-02-01,Veracruz,1702061.71
2024-02-01,Yucatan,1482267.85
2024-02-01,Yucatan,112868.48
2024-02-01,Yucatan,1846.14
2024-02-01,Yucatan,1784.74
2024-02-01,Zacatecas,3198.89
2024-02-01,Zacatecas,78371.54
2024-02-01,Zacatecas,7212.2
2024-02-01,Zacatecas,55455.15
2024-02-01,Zacatecas,12655.09
2024-02-01,Aguascalientes,1007591.9
2024-02-01,Aguascalientes,3692.28
2024-02-01,Aguascalientes,773.67
2024-02-01,Aguascalientes,773.67
2024-02-01,Aguascalientes,37283.68
2024-02-01,Aguascalientes,1547.34
2024-02-01,Aguascalientes,0.0
2024-02-01,Baja California,773.67
2024-02-01,Baja California,0.0
2024-02-01,Baja California,367810.37
2024-02-01,Baja California,0.0
2024-02-01,Baja California,29796.85
2024-02-01,Baja California,0.0
2024-02-01,Baja California,1784.74
2024-02-01,Baja California,482059.1599999999
2024-02-01,Baja California,0.0
2024-02-01,Baja California Sur,0.0
2024-02-01,Baja California Sur,1547.34
2024-02-01,Baja California Sur,38406.75
2024-02-01,Baja California Sur,5415.69
2024-02-01,Baja California Sur,4343.15
2024-02-01,Campeche,1784.74
2024-02-01,Campeche,146952.75
2024-02-01,Campeche,9364.43
2024-02-01,Campeche,78710.4
2024-02-01,Campeche,9364.43
2024-02-01,Campeche,24371.739999999998
2024-02-01,Chiapas,20513.6
2024-02-01,Chiapas,9364.43
2024-02-01,Chiapas,9364.43
2024-02-01,Chiapas,18728.86
2024-02-01,Chiapas,35210.24
2024-02-01,Chiapas,151537.95
2024-02-01,Chiapas,18728.86
2024-02-01,Chiapas,37457.72
2024-02-01,Chiapas,0.0
2024-02-01,Chiapas,38915.55
2024-02-01,Chiapas,0.0
2024-02-01,Chiapas,66931.39
2024-02-01,Chiapas,18728.86
2024-02-01,Chiapas,22845.27
2024-02-01,Chiapas,9364.43
2024-02-01,Chiapas,0.0
2024-02-01,Chiapas,34221.18
2024-02-01,Chiapas,208643.9
2024-02-01,Chiapas,346419.0
2024-02-01,Chiapas,25393.02
2024-02-01,Chiapas,1385698.6500000001
2024-02-01,Chiapas,10822.26
2024-02-01,Chiapas,59756.06
2024-02-01,Chiapas,16564.86
2024-02-01,Chihuahua,740600.83
2024-02-01,Chihuahua,0.0
2024-02-01,Chihuahua,9697.37
2024-02-01,Chihuahua,9459.97
2024-02-01,Chihuahua,379026.72
2024-02-01,Chihuahua,0.0
2024-02-01,Chihuahua,2558.41
2024-02-01,Chihuahua,0.0
2024-02-01,Chihuahua,11306.18
2024-02-01,Coahuila,1547.34
2024-02-01,Coahuila,0.0
2024-02-01,Coahuila,2871.37
2024-02-01,Coahuila,12221.84
2024-02-01,Coahuila,773.67
2024-02-01,Coahuila,115048.95
2024-02-01,Coahuila,23665.44
2024-02-01,Coahuila,773.67
2024-02-01,Coahuila,338434.02
2024-02-01,Coahuila,12827.67
2024-02-01,Coahuila,838852.6
2024-02-01,Colima,25284.93
2024-02-01,Colima,1846.14
2024-02-01,Colima,1846.14
2024-02-01,Durango,0.0
2024-02-01,Durango,773.67
2024-02-01,Durango,169499.77
2024-02-01,Durango,952.47
2024-02-01,Durango,200974.36
2024-02-01,Durango,0.0
2024-02-01,Durango,10233.64
2024-02-01,Guanajuato,13420.97
2024-02-01,Guanajuato,61221.14
2024-02-01,Guanajuato,1784.74
2024-02-01,Guanajuato,17258.53
2024-02-01,Guanajuato,835867.44
2024-02-01,Guanajuato,773.67
2024-02-01,Guanajuato,76472.3
2024-02-01,Guanajuato,0.0
2024-02-01,Guanajuato,28462.41
2024-02-01,Guanajuato,285531.2
2024-02-01,Guanajuato,705640.19
2024-02-01,Guanajuato,17689.37
2024-02-01,Guanajuato,1421915.0899999999
2024-02-01,Guanajuato,119714.1
2024-02-01,Guanajuato,98009.51000000001
2024-02-01,Guanajuato,44128.52
2024-02-01,Guanajuato,4343.15
2024-02-01,Guanajuato,354208.65
2024-02-01,Guanajuato,52349.41
2024-02-01,Guanajuato,228192.57
2024-02-01,Guanajuato,1457.83
2024-02-01,Guanajuato,1457.83
2024-02-01,Guanajuato,74084.70999999999
2024-02-01,Guanajuato,73808.73
2024-02-01,Guanajuato,28361.620000000003
2024-02-01,Guanajuato,91221.51
2024-02-01,Guanajuato,51475.26
2024-02-01,Guanajuato,121047.45
2024-02-01,Guanajuato,21563.36
2024-02-01,Guerrero,216986.19
2024-02-01,Guerrero,0.0
2024-02-01,Guerrero,5239.62
2024-02-01,Guerrero,1846.14
2024-02-01,Guerrero,211042.24
2024-02-01,Guerrero,10708.44
2024-02-01,Guerrero,62989.81
2024-02-01,Guerrero,15059.789999999999
2024-02-01,Guerrero,0.0
2024-02-01,Guerrero,12922.98
2024-02-01,Guerrero,2707.81
2024-02-01,Guerrero,25803.03
2024-02-01,Guerrero,4165.64
2024-02-01,Guerrero,923.07
2024-02-01,Guerrero,6189.36
2024-02-01,Guerrero,0.0
2024-02-01,Hidalgo,11601.96
2024-02-01,Hidalgo,773.67
2024-02-01,Hidalgo,0.0
2024-02-01,Hidalgo,22521.27
2024-02-01,Hidalgo,27711.329999999998
2024-02-01,Hidalgo,0.0
2024-02-01,Hidalgo,22283.87
2024-02-01,Hidalgo,1447972.81
2024-02-01,Hidalgo,0.0
2024-02-01,Hidalgo,4105.75
2024-02-01,Hidalgo,773.67
2024-02-01,Hidalgo,10593.67
2024-02-01,Hidalgo,0.0
2024-02-01,Hidalgo,26657.36
2024-02-01,Hidalgo,773.67
2024-02-01,Hidalgo,26271.280000000002
2024-02-01,Hidalgo,157865.07
2024-02-01,Hidalgo,4879.42
2024-02-01,Jalisco,4553.95
2024-02-01,Jalisco,923.07
2024-02-01,Jalisco,0.0
2024-02-01,Jalisco,1784.74
2024-02-01,Jalisco,3569.48
2024-02-01,Jalisco,0.0
2024-02-01,Jalisco,27790.370000000003
2024-02-01,Jalisco,3569.48
2024-02-01,Jalisco,1846.14
2024-02-01,Jalisco,3569.48
2024-02-01,Jalisco,1085217.55
2024-02-01,Jalisco,0.0
2024-02-01,Jalisco,1784.74
2024-02-01,Jalisco,7138.96
2024-02-01,Jalisco,7289.15
2024-02-01,Jalisco,10418.37
2024-02-01,Jalisco,314102.58
2024-02-01,Jalisco,11578.31
2024-02-01,Jalisco,5890.49
2024-02-01,Jalisco,0.0
2024-02-01,Jalisco,923.07
2024-02-01,Jalisco,0.0
2024-02-01,Jalisco,923.07
2024-02-01,Jalisco,31887.920000000002
2024-02-01,Jalisco,923.07
2024-02-01,Jalisco,0.0
2024-02-01,Jalisco,259188.02
2024-02-01,Jalisco,11482.11
2024-02-01,Jalisco,3332.08
2024-02-01,Jalisco,0.0
2024-02-01,Jalisco,2267587.0300000003
2024-02-01,Jalisco,0.0
2024-02-01,Jalisco,2558.41
2024-02-01,Mexico City,3262405.1100000003
2024-02-01,Mexico City,1376636.97
2024-02-01,Mexico City,8161871.99
2024-02-01,Mexico City,6475390.140000001
2024-02-01,Mexico City,1863316.0899999999
2024-02-01,Mexico City,3295675.46
2024-02-01,Mexico City,4382687.39
2024-02-01,Mexico City,153400.02
2024-02-01,Mexico City,4083572.49
2024-02-01,Mexico City,1311261.25
2024-02-01,Mexico City,4178497.4000000004
2024-02-01,Mexico City,279425.82
2024-02-01,Mexico City,2485323.08
2024-02-01,Mexico City,1610516.8
2024-02-01,Mexico City,919981.65
2024-02-01,Mexico State,0.0
2024-02-01,Mexico State,3569.48
2024-02-01,Mexico State,205637.63
2024-02-01,Mexico State,2915.66
2024-02-01,Mexico State,3894426.39
2024-02-01,Mexico State,34303.76
2024-02-01,Mexico State,0.0
2024-02-01,Mexico State,5890.49
2024-02-01,Mexico State,37455.31
2024-02-01,Mexico State,1933231.35
2024-02-01,Mexico State,848738.62
2024-02-01,Mexico State,69290.54000000001
2024-02-01,Mexico State,0.0
2024-02-01,Mexico State,100034.52
2024-02-01,Mexico State,3049105.7199999997
2024-02-01,Mexico State,2059448.9299999997
2024-02-01,Mexico State,1784.74
2024-02-01,Mexico State,1857935.6199999999
2024-02-01,Mexico State,447035.87
2024-02-01,Mexico State,3630.88
2024-02-01,Mexico State,11928.869999999999
2024-02-01,Mexico State,17999.89
2024-02-01,Mexico State,0.0
2024-02-01,Mexico State,11275.05
2024-02-01,Mexico State,1621215.48
2024-02-01,Mexico State,2684821.78
2024-02-01,Mexico State,48810.24
2024-02-01,Mexico State,3569.48
2024-02-01,Mexico State,8747.77
2024-02-01,Mexico State,10204.81
2024-02-01,Mexico State,8121.99
2024-02-01,Mexico State,5296.56
2024-02-01,Mexico State,177571.47
2024-02-01,Mexico State,689206.39
2024-02-01,Mexico State,2470.41
2024-02-01,Mexico State,4789.91
2024-02-01,Mexico State,5920.83
2024-02-01,Mexico State,11662.64
2024-02-01,Mexico State,1547.34
2024-02-01,Mexico State,773.67
2024-02-01,Mexico State,521973.83
2024-02-01,Mexico State,0.0
2024-02-01,Mexico State,48713.32
2024-02-01,Mexico State,1845877.5599999998
2024-02-01,Mexico State,1813988.09
2024-02-01,Mexico State,216811.79
2024-02-01,Mexico State,29892.48
2024-02-01,Mexico State,5354.22
2024-02-01,Mexico State,1784.74
2024-02-01,Mexico State,17670.68
2024-02-01,Mexico State,42481.02
2024-02-01,Mexico State,4016.24
2024-02-01,Mexico State,16036.13
2024-02-01,Michoacan,7261.76
2024-02-01,Michoacan,773.67
2024-02-01,Michoacan,20111.54
2024-02-01,Michoacan,0.0
2024-02-01,Michoacan,3094.68
2024-02-01,Michoacan,30553.75
2024-02-01,Michoacan,16191.99
2024-02-01,Michoacan,0.0
2024-02-01,Michoacan,25842.4
2024-02-01,Michoacan,1434571.86
2024-02-01,Michoacan,1784.74
2024-02-01,Michoacan,37928.7
2024-02-01,Michoacan,0.0
2024-02-01,Michoacan,2915.66
2024-02-01,Michoacan,23451.03
2024-02-01,Michoacan,10054.62
2024-02-01,Michoacan,1784.74
2024-02-01,Michoacan,0.0
2024-02-01,Michoacan,923.07
2024-02-01,Michoacan,191541.71
2024-02-01,Michoacan,0.0
2024-02-01,Michoacan,14160.369999999999
2024-02-01,Michoacan,55173.19
2024-02-01,Michoacan,1846.14
2024-02-01,Michoacan,228489.38
2024-02-01,Morelos,0.0
2024-02-01,Morelos,346405.37999999995
2024-02-01,Morelos,2420427.5900000003
2024-02-01,Morelos,256390.59
2024-02-01,Morelos,3569.48
2024-02-01,Morelos,17519.079999999998
2024-02-01,Morelos,3569.48
2024-02-01,Morelos,9520.65
2024-02-01,Morelos,131318.88
2024-02-01,Morelos,773.67
2024-02-01,Morelos,16036.13
2024-02-01,Nayarit,1784.74
2024-02-01,Nayarit,30954.190000000002
2024-02-01,Nayarit,3542.88
2024-02-01,Nayarit,0.0
2024-02-01,Nayarit,15419.99
2024-02-01,Nayarit,0.0
2024-02-01,Nayarit,923.07
2024-02-01,Nayarit,5538.42
2024-02-01,Nayarit,279220.71
2024-02-01,Nuevo Leon,2321.01
2024-02-01,Nuevo Leon,66657.62
2024-02-01,Nuevo Leon,773.67
2024-02-01,Nuevo Leon,1784.74
2024-02-01,Nuevo Leon,0.0
2024-02-01,Nuevo Leon,13470.18
2024-02-01,Nuevo Leon,31425.37
2024-02-01,Nuevo Leon,290221.8
2024-02-01,Nuevo Leon,4762.35
2024-02-01,Nuevo Leon,11429.64
2024-02-01,Nuevo Leon,1449848.75
2024-02-01,Nuevo Leon,1547.34
2024-02-01,Nuevo Leon,300485.76
2024-02-01,Nuevo Leon,785337.83
2024-02-01,Nuevo Leon,69555.1
2024-02-01,Oaxaca,13380.67
2024-02-01,Oaxaca,62190.15
2024-02-01,Oaxaca,114960.29000000001
2024-02-01,Oaxaca,7912.63
2024-02-01,Oaxaca,64527.69
2024-02-01,Oaxaca,0.0
2024-02-01,Oaxaca,1252276.91
2024-02-01,Oaxaca,3094.68
2024-02-01,Oaxaca,4761.8
2024-02-01,Oaxaca,3569.48
2024-02-01,Oaxaca,1784.74
2024-02-01,Oaxaca,22282.36
2024-02-01,Oaxaca,58086.89
2024-02-01,Oaxaca,46204.7
2024-02-01,Oaxaca,65450.22
2024-02-01,Oaxaca,33428.59
2024-02-01,Oaxaca,111860.37
2024-02-01,Oaxaca,773.67
2024-02-01,Puebla,0.0
2024-02-01,Puebla,773.67
2024-02-01,Puebla,4879.42
2024-02-01,Puebla,189038.48
2024-02-01,Puebla,7289.15
2024-02-01,Puebla,181240.7
2024-02-01,Puebla,5831.32
2024-02-01,Puebla,0.0
2024-02-01,Puebla,773.67
2024-02-01,Puebla,3984958.67
2024-02-01,Puebla,23573.730000000003
2024-02-01,Puebla,555774.45
2024-02-01,Puebla,11780.98
2024-02-01,Puebla,182142.45
2024-02-01,Puebla,7557.68
2024-02-01,Puebla,298526.01
2024-02-01,Puebla,5178.219999999999
2024-02-01,Puebla,161504.84
2024-02-01,Puebla,2321.01
2024-02-01,Puebla,773.67
2024-02-01,Puebla,0.0
2024-02-01,Puebla,73069.98
2024-02-01,Queretaro,30071.48
2024-02-01,Queretaro,10708.44
2024-02-01,Queretaro,339516.15
2024-02-01,Queretaro,489979.6
2024-02-01,Queretaro,1457.83
2024-02-01,Queretaro,1991316.32
2024-02-01,Queretaro,69459.11
2024-02-01,Queretaro,413563.62
2024-02-01,Queretaro,14590.86
2024-02-01,Quintana Roo,782294.99
2024-02-01,Quintana Roo,77902.33
2024-02-01,Quintana Roo,35114.7
2024-02-01,Quintana Roo,0.0
2024-02-01,Quintana Roo,0.0
2024-02-01,Quintana Roo,298346.02999999997
2024-02-01,Quintana Roo,59102.24
2024-02-01,San Luis Potosi,0.0
2024-02-01,San Luis Potosi,773.67
2024-02-01,San Luis Potosi,8211.5
2024-02-01,San Luis Potosi,0.0
2024-02-01,San Luis Potosi,19664.78
2024-02-01,San Luis Potosi,4642.0199999999995
2024-02-01,San Luis Potosi,2558.41
2024-02-01,San Luis Potosi,876805.03
2024-02-01,San Luis Potosi,7349.83
2024-02-01,San Luis Potosi,1784.74
2024-02-01,Sinaloa,824172.45
2024-02-01,Sinaloa,0.0
2024-02-01,Sinaloa,1784.74
2024-02-01,Sinaloa,4343.15
2024-02-01,Sinaloa,5354.22
2024-02-01,Sinaloa,29939.43
2024-02-01,Sinaloa,17873.62
2024-02-01,Sinaloa,330026.36999999994
2024-02-01,Sinaloa,583249.87
2024-02-01,Sinaloa,3569.48
2024-02-01,Sinaloa,0.0
2024-02-01,Sonora,0.0
2024-02-01,Sonora,42211.97
2024-02-01,Sonora,0.0
2024-02-01,Sonora,731099.5599999999
2024-02-01,Sonora,0.0
2024-02-01,Sonora,10329.16
2024-02-01,Sonora,0.0
2024-02-01,Sonora,4105.75
2024-02-01,Tabasco,6912.219999999999
2024-02-01,Tabasco,118501.05
2024-02-01,Tabasco,88921.52
2024-02-01,Tabasco,25867.82
2024-02-01,Tabasco,1552.67
2024-02-01,Tabasco,10138.1
2024-02-01,Tabasco,28093.29
2024-02-01,Tabasco,19502.53
